,pkSeqID,stime,flgs,flgs_number,proto,proto_number,saddr,sport,daddr,dport,pkts,bytes,state,state_number,ltime,seq,dur,mean,stddev,sum,min,max,spkts,dpkts,sbytes,dbytes,rate,srate,drate,TnBPSrcIP,TnBPDstIP,TnP_PSrcIP,TnP_PDstIP,TnP_PerProto,TnP_Per_Dport,AR_P_Proto_P_SrcIP,AR_P_Proto_P_DstIP,N_IN_Conn_P_DstIP,N_IN_Conn_P_SrcIP,AR_P_Proto_P_Sport,AR_P_Proto_P_Dport,Pkts_P_State_P_Protocol_P_DestIP,Pkts_P_State_P_Protocol_P_SrcIP,attack,category,subcategory
1926707,3576968,1526345471.65697,0,1,3,3,4,32985,224.0.0.251,13,1,88,2,4,1526345471.65697,14562,0.0,0.0,0.0,0.0,0.0,0.0,1,0,88,0,0.0,0.0,0.0,1649,2052,21,24,200009,28,4.12964,0.0,24,14,0.0,0.0,24,15,0,1,1
1926708,3576969,1526345473.3122802,0,1,3,3,3,38008,224.0.0.251,13,1,88,2,4,1526345473.3122802,14565,0.0,0.0,0.0,0.0,0.0,0.0,1,0,88,0,0.0,0.0,0.0,1090,2052,13,24,200009,28,2.5924,0.0,24,9,0.0,0.0,24,9,0,1,1
1926709,3576970,1526345476.41777,0,1,3,3,2,53917,224.0.0.251,13,1,88,2,4,1526345476.41777,14568,0.0,0.0,0.0,0.0,0.0,0.0,1,0,88,0,0.0,0.0,0.0,1802,2052,23,24,200009,28,3.3512699999999995,0.0,24,12,0.0,0.0,24,9,0,1,1
1926710,3576971,1526345476.65886,0,1,3,3,4,40086,224.0.0.251,13,1,83,2,4,1526345476.65886,14571,0.0,0.0,0.0,0.0,0.0,0.0,1,0,83,0,0.0,0.0,0.0,1649,2052,21,24,200009,28,4.12964,0.0,24,14,0.0,0.0,24,15,0,1,1
1926711,3576972,1526345478.31426,0,1,3,3,3,51193,224.0.0.251,13,1,83,2,4,1526345478.31426,14574,0.0,0.0,0.0,0.0,0.0,0.0,1,0,83,0,0.0,0.0,0.0,1090,2052,13,24,200009,28,2.5924,0.0,24,9,0.0,0.0,24,9,0,1,1
1926712,3576973,1526345478.8935099,0,1,3,3,1,35790,224.0.0.251,13,1,88,2,4,1526345478.8935099,14579,0.0,0.0,0.0,0.0,0.0,0.0,1,0,88,0,0.0,0.0,0.0,1802,2052,23,24,200009,28,3.3796800000000005,0.0,24,12,0.0,0.0,24,9,0,1,1
1926713,3576974,1526345478.75292,0,1,3,3,4,57854,192.168.217.2,2,2,172,2,4,1526345481.25403,14578,2.501117,0.0,0.0,0.0,0.0,0.0,2,0,172,0,0.399821,0.399821,0.0,1649,1376,21,16,200009,68,4.12964,0.799779,8,14,0.799643,3.11157,16,15,0,1,1
1926714,3576975,1526345481.41975,0,1,3,3,2,41399,224.0.0.251,13,1,83,2,4,1526345481.41975,14587,0.0,0.0,0.0,0.0,0.0,0.0,1,0,83,0,0.0,0.0,0.0,1802,2052,23,24,200009,28,3.3512699999999995,0.0,24,12,0.0,0.0,24,9,0,1,1
1926715,3576976,1526345480.42123,0,1,3,3,3,43307,192.168.217.2,2,2,172,2,4,1526345482.92127,14585,2.500041,0.0,0.0,0.0,0.0,0.0,2,0,172,0,0.399993,0.399993,0.0,1090,1376,13,16,200009,68,2.5924,0.799779,8,9,0.799987,3.11157,16,9,0,1,1
1926716,3576977,1526345483.52084,0,1,3,3,2,42395,192.168.217.2,2,2,172,2,4,1526345486.02203,14622,2.501191,0.0,0.0,0.0,0.0,0.0,2,0,172,0,0.39981,0.39981,0.0,1802,1376,23,16,200009,68,3.3512699999999995,0.799779,8,12,0.799619,3.11157,16,9,0,1,1
1926717,3576978,1526345483.89549,0,1,3,3,1,46227,224.0.0.251,13,1,83,2,4,1526345483.89549,14624,0.0,0.0,0.0,0.0,0.0,0.0,1,0,83,0,0.0,0.0,0.0,1802,2052,23,24,200009,28,3.3796800000000005,0.0,24,12,0.0,0.0,24,9,0,1,1
1926718,3576979,1526345485.25504,0,1,3,3,4,49402,8.8.8.8,2,2,172,0,2,1526345485.26221,14639,0.007175,0.007175,0.0,0.007175,0.007175,0.007175,1,1,86,86,139.372818,0.0,0.0,1649,1720,21,20,200009,68,4.12964,275.17900000000003,10,14,278.746,3.11157,20,6,0,1,1
1926719,3576980,1526345486.92118,0,1,3,3,3,40567,8.8.8.8,2,2,172,0,2,1526345486.92853,15672,0.007345999999999998,0.007345999999999998,0.0,0.007345999999999998,0.007345999999999998,0.007345999999999998,1,1,86,86,136.12851,0.0,0.0,1090,1720,13,20,200009,68,2.5924,275.17900000000003,10,9,272.257,3.11157,20,4,0,1,1
1926720,3576981,1526345486.0231,0,1,3,3,1,40542,192.168.217.2,2,2,172,2,4,1526345488.52311,15663,2.500008,0.0,0.0,0.0,0.0,0.0,2,0,172,0,0.399999,0.399999,0.0,1802,1376,23,16,200009,68,3.3796800000000005,0.799779,8,12,0.7999970000000001,3.11157,16,9,0,1,1
1926721,3576982,1526345490.02303,0,1,3,3,2,47113,8.8.8.8,2,2,172,0,2,1526345490.03001,16883,0.006982,0.006982,0.0,0.006982,0.006982,0.006982,1,1,86,86,143.225433,0.0,0.0,1802,1720,23,20,200009,68,3.3512699999999995,275.17900000000003,10,12,286.451,3.11157,20,8,0,1,1
1926722,3576983,1526345492.52303,0,1,3,3,1,35391,8.8.8.8,2,2,172,0,2,1526345492.53002,18127,0.006987,0.006987,0.0,0.006987,0.006987,0.006987,1,1,86,86,143.12294,0.0,0.0,1802,1720,23,20,200009,68,3.3796800000000005,275.17900000000003,10,12,286.246,3.11157,20,8,0,1,1
1926723,3576984,1526345599.91729,0,1,3,3,9,56784,192.168.100.1,2,2,233,0,2,1526345599.97026,22198,0.052971,0.052971,0.0,0.052971,0.052971,0.052971,1,1,79,154,18.878254,0.0,0.0,32241905,1598,34760,22,200009,68,94.0539,30.4244,7,7,37.7565,3.11157,6,4,0,1,1
1926724,3576985,1526345599.97005,0,1,0,2,0,-1,192.168.100.5,0,2,120,0,2,1526345599.97019,22200,0.000134,0.000134,0.0,0.000134,0.000134,0.000134,1,1,60,60,7462.686523,0.0,0.0,342,220390784,6,225521,22,22,10791.4,14925.4,7,3,0.009538,0.009538,2,6,0,1,1
1926725,3576986,1526345599.9705696,0,1,3,3,9,58787,192.168.100.1,2,2,233,0,2,1526345599.9707599,22201,0.00019,0.00019,0.0,0.00019,0.00019,0.00019,1,1,79,154,5263.157715,0.0,0.0,32241905,1598,34760,22,200009,68,94.0539,30.4244,7,7,10526.3,3.11157,6,4,0,1,1
1926726,3576987,1526345604.97791,0,1,0,2,9,-1,192.168.100.1,0,2,120,0,2,1526345604.9779902,22303,7.8e-05,7.8e-05,0.0,7.8e-05,7.8e-05,7.8e-05,1,1,60,60,12820.513672,0.0,0.0,32241905,1598,34760,22,22,22,25641.0,0.00693673,7,7,0.009538,0.009538,16,2,0,1,1
1926727,3576988,1526345617.1401,0,1,2,1,9,49859,192.168.100.3,12,97,29344,0,2,1526345663.5153,22548,46.375206,1.528159,1.349996,3.056319,0.17816300000000002,2.878156,46,51,5843,23501,2.070072,0.970346,1.078162,32241905,39702028,34760,84736,228373,97,10.8203,8.4138,7,7,2.09163,2.09163,53659,34753,0,1,1
1926728,3576989,1526345682.99319,0,1,3,3,5,5353,224.0.0.251,13,1,183,2,4,1526345682.99319,23867,0.0,0.0,0.0,0.0,0.0,0.0,1,0,183,0,0.0,0.0,0.0,373,2052,3,24,200009,28,20.8262,0.0,24,2,0.0,0.0,24,1,0,1,1
1926729,3576990,1526345683.40804,0,1,3,3,19,5353,ff02::fb,13,1,203,2,4,1526345683.40804,23876,0.0,0.0,0.0,0.0,0.0,0.0,1,0,203,0,0.0,0.0,0.0,203,524,1,4,200009,28,0.0,0.0,4,1,0.0,0.0,4,1,0,1,1
1926730,3576991,1526345895.03285,0,1,2,1,9,0,192.168.100.3,1,16225,15080400,0,2,1526347374.67914,3,1479.64624,4.945239,0.026395,1458.845581,4.889463,4.997683,16225,0,15080400,0,10.964783,10.964783,0.0,32241905,39702028,34760,84736,228373,34657,10.8203,8.4138,7,7,10.9482,10.9482,53659,34753,0,1,1
1926731,3576992,1526345895.03285,0,1,3,3,12,365,192.168.100.3,9,14751,885060,2,4,1526347374.73237,4,1479.699585,4.909315,0.012232,1448.247803,4.8937800000000005,4.999954,14751,0,885060,0,9.96824,9.96824,0.0,1864620,39702028,31077,84736,200009,31077,9.81687,9.81687,7,2,9.81687,9.81687,31077,31077,0,1,1
1926732,3576993,1526345895.08306,1,7,2,1,6,80,192.168.100.55,15,53090,54564495,0,2,1526347374.46598,5,1479.382935,4.962064,0.006599,1463.80896,4.947089,4.99596,26545,26545,25806623,28757872,35.885906,17.942616,17.942616,116736097,115449031,118038,112543,228373,112543,17.9997,35.5576,2,20,19.814,35.5576,112543,117939,0,1,1
1926733,3576994,1526345895.08308,0,1,3,3,8,3456,192.168.100.5,4,53092,53005937,0,2,1526347374.51934,6,1479.436279,4.9621330000000015,0.009367,1463.829224,4.947263,4.999143,26546,26546,27205854,25800083,35.885967,17.942644,17.942644,220390664,220390784,225519,225521,200009,244425,26.668000000000006,26.668000000000006,7,6,35.5573,26.668000000000006,112544,112544,0,1,1
1926734,3576995,1526345895.0831,0,1,2,1,11,80,192.168.100.3,4,8850,2619600,0,2,1526347374.6259198,7,1479.5428470000004,4.855529,0.009396,1432.380981,4.839091000000002,4.932051,8850,0,2619600,0,5.980901,5.980901,0.0,5596676,39702028,18908,84736,228373,244425,5.9722,8.4138,7,3,19.814,11.943,53659,18906,0,1,1
1926735,3576996,1526345897.1853,0,1,2,1,6,59552,13.55.154.73,18,2378,579147,0,2,1526347375.9418,14,1478.75647,3.806379,1.1901389999999998,1100.043457,0.148573,4.999984,1190,1188,500739,78408,1.607432,0.804054,0.802701,116736097,1262062,118038,5396,228373,5396,17.9997,1.70849,2,20,1.70849,1.70849,5396,117939,0,1,1
1926736,3576997,1526345895.03283,0,1,3,3,8,80,192.168.100.5,4,26546,25390827,2,4,1526347374.46598,1,1479.433105,4.961647,0.007576,1463.685913,4.946121,4.998017,26546,0,25390827,0,17.942684,17.942684,0.0,220390664,220390784,225519,225521,200009,244425,26.668000000000006,26.668000000000006,7,6,17.7787,26.668000000000006,56272,56272,0,1,1
1926737,3576998,1526345895.03284,0,1,2,1,8,80,192.168.100.5,4,26546,25437515,0,2,1526347374.46599,2,1479.433105,4.96171,0.007897,1463.704468,4.946117,4.9980150000000005,26546,0,25437515,0,17.942684,17.942684,0.0,220390664,220390784,225519,225521,228373,244425,17.9148,17.9148,7,6,19.814,11.943,56703,56703,0,1,1
1926738,3576999,1526346075.2152,0,1,3,3,5,58999,192.168.100.1,2,2,190,0,2,1526346075.35925,581,0.144049,0.144049,0.0,0.144049,0.144049,0.144049,1,1,87,103,6.942082000000001,0.0,0.0,373,1598,3,22,200009,68,20.8262,30.4244,7,2,13.8842,3.11157,6,2,0,1,1
1926739,3577000,1526346075.5967,0,1,0,2,0,-1,192.168.100.27,0,2,120,0,2,1526346075.59711,583,0.000411,0.000411,0.0,0.000411,0.000411,0.000411,1,1,60,60,2433.090088,0.0,0.0,342,120,6,2,22,22,10791.4,4866.18,1,3,0.009538,0.009538,2,6,0,1,1
1926740,3577001,1526346176.04061,0,1,3,3,5,68,192.168.100.1,3,2,684,0,2,1526346176.04416,903,0.003554,0.003554,0.0,0.003554,0.003554,0.003554,1,1,342,342,281.373108,0.0,0.0,1914,4176,16,54,124664,2,0.005099899999999999,0.005099899999999999,12,4,562.746,562.746,6,6,0,1,1
1926741,3577002,1526346080.25216,0,1,0,2,5,-1,192.168.100.1,0,4,240,0,2,1526346181.1164598,599,100.864304,7.900000000000001e-05,1.8e-05,0.000157,6.1e-05,9.6e-05,2,2,120,120,0.029743,0.009914,0.009914,1914,4176,16,54,78,78,0.0078297,0.0123136,12,4,0.0121071,0.0121071,48,10,0,1,1
1926742,3577003,1526346275.28766,0,1,3,3,3,35541,27.124.125.250,5,2,180,0,2,1526346275.3367,1217,0.049033,0.049033,0.0,0.049033,0.049033,0.049033,1,1,90,90,20.394428,0.0,0.0,28474,720,84,8,124664,12,3.60888,41.1091,4,12,40.7889,28.3211,8,16,0,1,1
1926743,3577004,1526346280.2948804,0,1,0,2,3,-1,192.168.100.1,0,2,120,0,2,1526346280.29499,1234,0.000107,0.000107,0.0,0.000107,0.000107,0.000107,1,1,60,60,9345.793945,0.0,0.0,28474,4176,84,54,78,78,0.0117481,0.0123136,12,12,0.0121071,0.0121071,48,10,0,1,1
1926744,3577005,1526346298.7049599,0,1,1,5,13,133,ff02::2,1,1,70,3,8,1526346298.7049599,1294,0.0,0.0,0.0,0.0,0.0,0.0,1,0,70,0,0.0,0.0,0.0,70,210,1,3,3,21372,0.0,0.0,3,1,0.0,0.0,3,1,0,1,1
1926745,3577006,1526346428.29826,0,1,1,5,16,133,ff02::2,1,1,70,3,8,1526346428.29826,1710,0.0,0.0,0.0,0.0,0.0,0.0,1,0,70,0,0.0,0.0,0.0,70,210,1,3,3,21372,0.0,0.0,3,1,0.0,0.0,3,1,0,1,1
1926746,3577007,1526346513.19756,0,1,0,2,0,-1,192.168.100.3,0,2,120,0,2,1526346513.19767,1980,0.000103,0.000103,0.0,0.000103,0.000103,0.000103,1,1,60,60,9708.738281,0.0,0.0,702,96209632,12,122603,78,78,29703.0,19417.5,5,6,0.0121071,0.0121071,2,12,0,1,1
1926747,3577008,1526346517.59998,0,1,3,3,11,138,192.168.100.255,7,2,500,2,4,1526347417.6188,1997,900.0187990000002,0.0,0.0,0.0,0.0,0.0,2,0,500,0,0.001111,0.001111,0.0,3474376,3991,11742,17,124664,14,0.00499536,0.00426419,5,5,0.00351303,0.00351303,17,9,0,1,1
1926748,3577009,1526346608.2771301,0,1,3,3,6,15681,216.239.34.10,2,2,201,0,2,1526346608.42062,2287,0.14349,0.14349,0.0,0.14349,0.14349,0.14349,1,1,98,103,6.969127,0.0,0.0,827163,201,3640,2,124664,100,13.5111,13.9383,1,23,13.9383,0.0830786,2,36,0,1,1
1926749,3577010,1526346608.4537199,0,1,3,3,6,19729,199.7.91.13,2,2,1301,0,2,1526346608.46946,2289,0.015746,0.015746,0.0,0.015746,0.015746,0.015746,1,1,85,1216,63.508194,0.0,0.0,827163,2510,3640,4,124664,100,13.5111,127.759,2,23,127.016,0.0830786,4,36,0,1,1
1926750,3577011,1526346608.45382,0,1,3,3,6,52337,199.7.91.13,2,2,1209,0,2,1526346608.4693801,2290,0.015563,0.015563,0.0,0.015563,0.015563,0.015563,1,1,70,1139,64.25496700000001,0.0,0.0,827163,2510,3640,4,124664,100,13.5111,127.759,2,23,128.51,0.0830786,4,36,0,1,1
1926751,3577012,1526346608.59986,0,1,3,3,6,2293,192.52.178.30,2,2,891,0,2,1526346608.76737,2291,0.16751,0.16751,0.0,0.16751,0.16751,0.16751,1,1,85,806,5.969793,0.0,0.0,827163,891,3640,2,124664,100,13.5111,11.9396,1,23,11.9396,0.0830786,2,36,0,1,1
1926752,3577013,1526346608.84036,0,1,2,1,6,58253,172.217.25.170,8,40,7467,1,6,1526346779.2147,2292,170.374344,0.092371,0.121777,0.369485,0.00594,0.302119,22,18,3063,4404,0.228908,0.123258,0.09978,827163,14322,3640,79,142005,308,1.53993,0.231359,2,23,0.234777,0.748857,79,111,0,1,1
1926753,3577014,1526347047.4003801,0,1,3,3,20,5353,ff02::fb,13,1,180,2,4,1526347047.4003801,3686,0.0,0.0,0.0,0.0,0.0,0.0,1,0,180,0,0.0,0.0,0.0,180,287,1,2,124664,4,0.0,0.0,2,1,0.0,0.0,2,1,0,1,1
1926754,3577015,1526347047.40053,0,1,3,3,7,5353,224.0.0.251,13,1,160,2,4,1526347047.40053,3687,0.0,0.0,0.0,0.0,0.0,0.0,1,0,160,0,0.0,0.0,0.0,1360,247,23,2,124664,4,13.5358,0.0,2,5,0.0,0.0,2,1,0,1,1
1926755,3577016,1526347080.80617,0,1,1,5,17,133,ff02::2,1,1,70,3,8,1526347080.80617,3793,0.0,0.0,0.0,0.0,0.0,0.0,1,0,70,0,0.0,0.0,0.0,70,210,1,3,3,21372,0.0,0.0,3,1,0.0,0.0,3,1,0,1,1
1926756,3577017,1526346040.63206,0,1,2,1,12,139,192.168.100.4,19,8,544,0,2,1526347131.08835,469,1090.456299,3.2e-05,1.3e-05,0.000128,2.1e-05,5.3e-05,4,4,280,264,0.006418999999999999,0.002751,0.002751,1170459,1326,19470,20,142005,18,0.00707436,0.00707436,3,5,0.00707436,0.00707436,18,18,0,1,1
1926757,3577018,1526346045.6563802,0,1,0,2,7,-1,192.168.100.7,0,8,408,0,2,1526347136.21659,485,1090.560181,0.000212,4.1e-05,0.000849,0.00016,0.000262,4,4,168,240,0.006418999999999999,0.002751,0.002751,1360,918,23,18,78,78,0.00786044,0.00707439,2,5,0.0121071,0.0121071,18,20,0,1,1
1926758,3577019,1526347233.9239,0,1,3,3,2,57942,27.124.125.250,5,2,180,0,2,1526347233.9725199,4279,0.048622000000000005,0.048622000000000005,0.0,0.048622000000000005,0.048622000000000005,0.048622000000000005,1,1,90,90,20.566822,0.0,0.0,31525,720,86,8,124664,12,2.83284,41.1091,4,10,41.1336,28.3211,8,12,0,1,1
1926759,3577020,1526347233.9723802,0,1,0,2,0,-1,192.168.100.148,0,2,120,0,2,1526347233.97244,4280,5.8e-05,5.8e-05,0.0,5.8e-05,5.8e-05,5.8e-05,1,1,60,60,17241.378906,0.0,0.0,702,120,12,2,78,78,29703.0,34482.8,1,6,0.0121071,0.0121071,2,12,0,1,1
1926760,3577021,1526347235.09749,0,1,3,3,4,45932,27.124.125.250,5,2,180,0,2,1526347235.1460302,4286,0.048539,0.048539,0.0,0.048539,0.048539,0.048539,1,1,90,90,20.60199,0.0,0.0,29056,720,92,8,124664,12,2.26651,41.1091,4,14,41.20399999999999,28.3211,8,16,0,1,1
1926761,3577022,1526347235.14593,0,1,0,2,0,-1,192.168.100.150,0,2,120,0,2,1526347235.1459901,4287,6.500000000000001e-05,6.500000000000001e-05,0.0,6.500000000000001e-05,6.500000000000001e-05,6.500000000000001e-05,1,1,60,60,15384.615234,0.0,0.0,702,120,12,2,78,78,29703.0,30769.2,1,6,0.0121071,0.0121071,2,12,0,1,1
1926762,3577023,1526347239.04868,0,1,0,2,2,-1,192.168.100.1,0,2,120,0,2,1526347239.04884,4300,0.00015800000000000002,0.00015800000000000002,0.0,0.00015800000000000002,0.00015800000000000002,0.00015800000000000002,1,1,60,60,6329.114258,0.0,0.0,31525,4176,86,54,78,78,0.0152192,0.0123136,12,10,0.0121071,0.0121071,48,12,0,1,1
1926763,3577024,1526347240.27136,0,1,0,2,4,-1,192.168.100.1,0,2,120,0,2,1526347240.27151,4304,0.00015,0.00015,0.0,0.00015,0.00015,0.00015,1,1,60,60,6666.666504,0.0,0.0,29056,4176,92,54,78,78,0.0122293,0.0123136,12,14,0.0121071,0.0121071,48,12,0,1,1
1926764,3577025,1526346516.19321,0,1,3,3,12,138,192.168.100.255,7,4,1086,2,4,1526347244.5660698,1991,728.3728639999998,8.2e-05,1.4e-05,0.00016299999999999998,6.8e-05,9.5e-05,4,0,1086,0,0.004118999999999999,0.004118999999999999,0.0,1170459,3991,19470,17,124664,14,4.71457,0.00426419,5,5,0.00351303,0.00351303,17,19452,0,1,1
1926765,3577026,1526347307.63344,0,1,3,3,1,58264,129.250.35.250,5,2,180,0,2,1526347307.64091,4520,0.007474,0.007474,0.0,0.007474,0.007474,0.007474,1,1,90,90,133.79716499999998,0.0,0.0,18854,180,41,2,124664,12,3.4797,267.594,1,6,267.594,28.3211,2,8,0,1,1
1926766,3577027,1526347307.64068,0,1,0,2,0,-1,192.168.100.147,0,2,120,0,2,1526347307.6407301,4521,5.5e-05,5.5e-05,0.0,5.5e-05,5.5e-05,5.5e-05,1,1,60,60,18181.818359,0.0,0.0,702,120,12,2,78,78,29703.0,36363.6,1,6,0.0121071,0.0121071,2,12,0,1,1
1926767,3577028,1526347312.69731,0,1,0,2,1,-1,192.168.100.1,0,2,120,0,2,1526347312.6974301,4538,0.000118,0.000118,0.0,0.000118,0.000118,0.000118,1,1,60,60,8474.576172,0.0,0.0,18854,4176,41,54,78,78,16949.2,0.0123136,12,6,0.0121071,0.0121071,48,2,0,1,1
1926768,3577029,1526347332.21585,0,1,3,3,7,43089,91.189.91.157,5,2,180,0,2,1526347332.43749,4601,0.221635,0.221635,0.0,0.221635,0.221635,0.221635,1,1,90,90,4.511923,0.0,0.0,1360,180,23,2,124664,12,13.5358,9.02385,1,5,9.02385,28.3211,2,2,0,1,1
1926769,3577030,1526347332.4373698,0,1,0,2,0,-1,192.168.100.4,0,2,102,0,2,1526347332.43738,4602,1.2e-05,1.2e-05,0.0,1.2e-05,1.2e-05,1.2e-05,1,1,60,42,83333.328125,0.0,0.0,702,1326,12,20,78,78,29703.0,166667.0,3,6,0.0121071,0.0121071,2,12,0,1,1
1926770,3577031,1526347337.4323401,0,1,0,2,7,-1,192.168.100.1,0,2,102,0,2,1526347337.43257,4619,0.000232,0.000232,0.0,0.000232,0.000232,0.000232,1,1,42,60,4310.3447270000015,0.0,0.0,1360,4176,23,54,78,78,0.00786044,0.0123136,12,5,0.0121071,0.0121071,48,20,0,1,1
1926771,3577032,1526347895.79454,0,1,2,1,6,59552,13.55.154.73,18,3492,790617,0,2,1526349832.59688,18,1936.802368,4.312233,1.251197,1647.272949,0.0061340000000000006,4.9999970000000005,1746,1746,675381,115236,1.802455,0.900972,0.90097,827163,790617,3640,3492,142005,3492,1.53993,1.80297,1,23,1.80297,1.80297,3492,3492,0,1,1
1926772,3577033,1526347892.26725,1,7,2,1,10,8080,192.168.100.3,4,70057,71833345,0,2,1526349833.12648,2,1940.859253,4.95646,0.089902,1913.193604,3.560582,4.999832,35028,35029,37747017,34086328,36.095352,18.047161,18.047676,71833345,96209632,70057,122603,142005,221903,36.0959,17.7177,5,1,36.0959,20.0635,103159,70057,0,1,1
1926773,3577034,1526347892.26724,0,1,3,3,8,80,192.168.100.5,4,35029,33491025,2,4,1526349833.1265,1,1940.859253,4.956414,0.091445,1913.175903,3.56061,4.99944,35029,0,33491025,0,18.047676,18.047676,0.0,136849559,136849559,140113,140113,124664,221903,27.0721,27.0721,3,3,18.0482,27.0721,35029,35029,0,1,1
1926774,3577035,1526347892.26725,0,1,2,1,8,80,192.168.100.5,4,35028,33447147,0,2,1526349833.0768,3,1940.80957,4.95627,0.093453,1913.120361,3.510904,4.999456,35028,0,33447147,0,18.047623,18.047623,0.0,136849559,136849559,140113,140113,142005,221903,18.0481,18.0481,3,3,12.0469,20.0635,35028,35028,0,1,1
1926775,3577036,1526347892.26725,0,1,2,1,9,0,192.168.100.3,1,21369,19736679,0,2,1526349833.0271,4,1940.759888,4.920921,0.098533,1899.475586,3.455623,4.997121,21369,0,19736679,0,11.01012,11.01012,0.0,19736679,96209632,21369,122603,142005,21372,11.0106,17.7177,5,1,11.0106,11.0106,103159,21369,0,1,1
1926776,3577037,1526347892.26725,0,1,3,3,12,365,192.168.100.3,9,19442,1166520,2,4,1526349833.07681,5,1940.80957,4.906859,0.096352,1894.047485,3.5047330000000003,4.978014,19442,0,1166520,0,10.016953,10.016953,0.0,1170459,96209632,19470,122603,124664,19442,4.71457,10.0175,5,5,10.0175,10.0175,19442,19452,0,1,1
1926777,3577038,1526347892.32045,0,1,3,3,8,3456,192.168.100.5,4,70056,69911387,0,2,1526349833.1265,6,1940.80603,4.956452,0.093033,1913.19043,3.560613,4.999815,35028,35028,35835594,34075793,36.095829,18.047657,18.047657,136849559,136849559,140113,140113,124664,221903,27.0721,27.0721,3,3,36.0963,27.0721,70056,70056,0,1,1
1926778,3577039,1526347892.32048,0,1,2,1,11,80,192.168.100.3,4,11733,3472968,0,2,1526349833.0768,7,1940.756348,4.8581699999999985,0.09645,1875.253662,3.505328,4.978014,11733,0,3472968,0,6.045066,6.045066,0.0,3474376,96209632,11742,122603,142005,221903,6.04558,17.7177,5,5,12.0469,20.0635,103159,11733,0,1,1
1926779,3577040,1526347972.94602,0,1,3,3,12,138,192.168.100.255,7,6,1629,2,4,1526349429.6955302,3293,1456.749512,0.000191,3.1e-05,0.000572,0.000148,0.00022200000000000006,6,0,1629,0,0.003432,0.003432,0.0,1170459,3991,19470,17,124664,14,4.71457,0.00426419,5,5,0.00351303,0.00351303,17,19452,0,1,1
1926780,3577041,1526348175.32554,0,1,3,3,11,49680,224.0.0.252,14,2,132,2,4,1526348175.4316401,3922,0.1061,0.1061,0.0,0.1061,0.1061,0.1061,2,0,132,0,9.425071,9.425071,0.0,3474376,132,11742,2,124664,2,0.00499536,18.8501,1,5,18.8501,18.8501,2,9,0,1,1
1926781,3577042,1526348175.63496,0,1,3,3,11,137,192.168.100.255,6,3,276,2,4,1526348177.16337,3923,1.528407,1.528407,0.0,1.528407,1.528407,1.528407,3,0,276,0,1.308552,1.308552,0.0,3474376,3991,11742,17,124664,3,0.00499536,0.00426419,5,5,1.96283,1.96283,17,9,0,1,1
1926782,3577043,1526348205.97408,0,1,3,3,6,44627,96.7.49.66,2,2,333,0,2,1526348206.28163,4020,0.30755,0.30755,0.0,0.30755,0.30755,0.30755,1,1,98,235,3.251504,0.0,0.0,827163,333,3640,2,124664,100,13.5111,6.50301,1,23,6.50301,0.0830786,2,36,0,1,1
1926783,3577044,1526348206.37864,0,1,3,3,6,47585,205.251.193.2,2,2,366,0,2,1526348206.67377,4021,0.295126,0.295126,0.0,0.295126,0.295126,0.295126,1,1,98,268,3.388383,0.0,0.0,827163,366,3640,2,124664,100,13.5111,6.77677,1,23,6.77677,0.0830786,2,36,0,1,1
1926784,3577045,1526348206.8813698,0,1,3,3,6,39455,192.33.4.12,2,2,1295,0,2,1526348207.05736,4024,0.17598699999999998,0.17598699999999998,0.0,0.17598699999999998,0.17598699999999998,0.17598699999999998,1,1,82,1213,5.682238,0.0,0.0,827163,2504,3640,4,124664,100,13.5111,11.3679,2,23,11.3645,0.0830786,4,36,0,1,1
1926785,3577046,1526348206.9112198,0,1,3,3,6,28950,192.33.4.12,2,2,1209,0,2,1526348207.0871,4025,0.17588,0.17588,0.0,0.17588,0.17588,0.17588,1,1,70,1139,5.685695,0.0,0.0,827163,2504,3640,4,124664,100,13.5111,11.3679,2,23,11.3714,0.0830786,4,36,0,1,1
1926786,3577047,1526348207.12734,0,1,3,3,6,40757,192.41.162.30,2,2,885,0,2,1526348207.29448,4027,0.167138,0.167138,0.0,0.167138,0.167138,0.167138,1,1,82,803,5.98308,0.0,0.0,827163,885,3640,2,124664,100,13.5111,11.9662,1,23,11.9662,0.0830786,2,36,0,1,1
1926787,3577048,1526348207.4721198,0,1,3,3,6,20603,205.251.195.97,2,2,323,0,2,1526348207.75544,4028,0.283312,0.283312,0.0,0.283312,0.283312,0.283312,1,1,93,230,3.529678,0.0,0.0,827163,323,3640,2,124664,100,13.5111,7.059360000000002,1,23,7.059360000000002,0.0830786,2,36,0,1,1
1926788,3577049,1526348207.79703,0,1,3,3,6,2929,205.251.196.236,2,2,419,0,2,1526348207.8062901,4030,0.009264,0.009264,0.0,0.009264,0.009264,0.009264,1,1,93,326,107.944733,0.0,0.0,827163,419,3640,2,124664,100,13.5111,215.889,1,23,215.889,0.0830786,2,36,0,1,1
1926789,3577050,1526348207.90488,0,1,3,3,6,42911,192.36.148.17,2,2,1290,0,2,1526348207.96268,4032,0.057797,0.057797,0.0,0.057797,0.057797,0.057797,1,1,81,1209,17.301935,0.0,0.0,827163,2499,3640,4,124664,100,13.5111,34.8177,2,23,34.6039,0.0830786,4,36,0,1,1
